boundary,file,line,snippet
FILESYSTEM,scripts/bhm_launcher.py,796,"path.write_text(json.dumps(current, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/bhm_launcher.py,805,"targets.append(Path(appdata) / ""Claude"" / ""claude_desktop_config.json"")"
FILESYSTEM,scripts/bhm_launcher.py,806,"targets.append(Path(appdata) / ""Cursor"" / ""User"" / ""mcp.json"")"
FILESYSTEM,scripts/bhm_launcher.py,831,"targets.append(Path(appdata) / ""Claude"" / ""claude_desktop_config.json"")"
FILESYSTEM,scripts/bhm_launcher.py,832,"targets.append(Path(appdata) / ""Cursor"" / ""User"" / ""mcp.json"")"
FILESYSTEM,scripts/bhm_launcher.py,840,"data = json.loads(target.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/bhm_launcher.py,870,shutil.rmtree(destination)
FILESYSTEM,scripts/bhm_launcher.py,871,"shutil.copytree(source, destination)"
FILESYSTEM,scripts/bhm_launcher.py,931,self.state_root = Path(state_root)
FILESYSTEM,scripts/bhm_launcher.py,932,self.source_root = Path(source_root)
FILESYSTEM,scripts/bhm_launcher.py,941,"(65, ""Installing BlackHoleMemory"", [str(python_path), ""-m"", ""pip"", ""install"", ""-e"", str(self.source_root.resolve())]),"
FILESYSTEM,scripts/bhm_launcher.py,1781,"lines = path.read_text(encoding=""utf-8"", errors=""replace"").splitlines()[-160:]"
FILESYSTEM,scripts/bhm_launcher_config.py,60,"shutil.copy2(path, backup_path)"
FILESYSTEM,scripts/bhm_launcher_config.py,65,path = Path(path)
FILESYSTEM,scripts/bhm_launcher_config.py,69,"payload = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/bhm_launcher_config.py,75,"backup = _backup_existing(path, Path(backup_dir))"
FILESYSTEM,scripts/bhm_launcher_config.py,88,path = Path(path)
FILESYSTEM,scripts/bhm_launcher_config.py,92,"backup = _backup_existing(path, Path(backup_dir))"
FILESYSTEM,scripts/bhm_launcher_config.py,95,"fd, temp_name = tempfile.mkstemp(prefix=f"".{path.name}."", suffix="".tmp"", dir=str(path.parent))"
FILESYSTEM,scripts/bhm_night_watch.py,26,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,21,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,87,"with path.open(""rb"") as handle:"
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,95,"path.write_text(json.dumps(payload, ensure_ascii=False, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,150,"manifest = json.loads(manifest_path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,153,"backup_path = Path(str(manifest.get(""backupPath"") or """")).resolve()"
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,157,"backup = json.loads(backup_path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,233,"report = _restore_from_manifest(args.restore_manifest.resolve(), client=get_qdrant_client())"
FILESYSTEM,scripts/bhm_quarantine_projection_orphans.py,406,"_write_json(args.report.resolve(), report) if args.report else None"
FILESYSTEM,scripts/bhm_reconcile_projection.py,23,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/bhm_reconcile_projection.py,75,"path.write_text(json.dumps(report, ensure_ascii=False, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/bhm_reconcile_projection.py,206,targets_live = database == DEFAULT_DATABASE.resolve()
FILESYSTEM,scripts/bhm_reconcile_projection.py,225,"temp_root = Path(tempfile.mkdtemp(prefix=""bhm-projection-reconcile-""))"
FILESYSTEM,scripts/bhm_reconcile_projection.py,285,"shutil.rmtree(temp_root, ignore_errors=True)"
FILESYSTEM,scripts/bhm_reflection_daemon.py,33,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/bhm_retention_maintenance.py,13,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/bhm_retention_maintenance.py,39,"path.write_text(json.dumps(report, ensure_ascii=False, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/bhm_retention_maintenance.py,116,runtime_dir = args.runtime_dir.resolve()
FILESYSTEM,scripts/bhm_runtime_endpoints.py,14,roots = [Path(configured)] if configured else []
FILESYSTEM,scripts/bhm_runtime_endpoints.py,15,here = Path(__file__).resolve()
FILESYSTEM,scripts/bhm_runtime_endpoints.py,18,"roots.insert(0, Path(sys._MEIPASS) / ""config"" / ""runtime-endpoints.json"")"
FILESYSTEM,scripts/bhm_runtime_endpoints.py,25,"return json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/bhm_vacuum.py,16,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/build-bhm-p22-live-graphs.py,14,ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/build-bhm-p22-live-graphs.py,51,"report.write_text(json.dumps(result, ensure_ascii=False, indent=2, default=str) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/build-bhm-plugin-bundle.ps1,106,Copy-Item -LiteralPath $Path -Destination $backupPath -Recurse -Force
FILESYSTEM,scripts/build-bhm-plugin-bundle.ps1,120,Remove-Item -LiteralPath $stage -Recurse -Force
FILESYSTEM,scripts/build-bhm-plugin-bundle.ps1,125,Copy-Item -LiteralPath $item.FullName -Destination (Join-Path $stage $item.Name) -Recurse -Force
FILESYSTEM,scripts/build-bhm-plugin-bundle.ps1,132,Remove-Item -LiteralPath $Destination -Recurse -Force
FILESYSTEM,scripts/build-bhm-plugin-bundle.ps1,134,Move-Item -LiteralPath $stage -Destination $Destination
FILESYSTEM,scripts/build-release-manifest.py,21,"with path.open(""rb"") as stream:"
FILESYSTEM,scripts/build-release-manifest.py,28,root = root.resolve()
FILESYSTEM,scripts/build-release-manifest.py,33,"payload = json.loads(version_path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/build-release-manifest.py,69,root = args.root.resolve()
FILESYSTEM,scripts/build-release-trust.py,34,return sha256_bytes(path.read_bytes())
FILESYSTEM,scripts/build-release-trust.py,153,"payload = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/build-release-trust.py,178,"lock = tomllib.loads(lock_path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/build-release-trust.py,365,"path.write_text(json.dumps(value, ensure_ascii=False, indent=2, sort_keys=False) + ""\n"", encoding=""utf-8"", newline=""\n"")"
FILESYSTEM,scripts/build-release-trust.py,369,root = root.resolve()
FILESYSTEM,scripts/build-release.ps1,121,Remove-Item Env:UV_PROJECT_ENVIRONMENT -ErrorAction SilentlyContinue
FILESYSTEM,scripts/build-release.ps1,126,Remove-Item -LiteralPath $releaseEnv -Recurse -Force -ErrorAction SilentlyContinue
FILESYSTEM,scripts/build-release.ps1,152,Remove-Item -LiteralPath $releaseRoot -Recurse -Force
FILESYSTEM,scripts/build-release.ps1,155,Remove-Item -LiteralPath $zipPath -Force
FILESYSTEM,scripts/build-release.ps1,158,Remove-Item -LiteralPath $releaseHashPath -Force
FILESYSTEM,scripts/build-release.ps1,215,Copy-Item -LiteralPath $compiledExe -Destination $canonicalExe -Force
FILESYSTEM,scripts/build-release.ps1,217,Move-Item -LiteralPath $compiledExe -Destination $releaseExe -Force
FILESYSTEM,scripts/build-release.ps1,232,Copy-Item -LiteralPath $file.FullName -Destination $target -Force
FILESYSTEM,scripts/build-release.ps1,235,"Copy-Item -LiteralPath (Join-Path $repoRoot ""pyproject.toml"") -Destination (Join-Path $releaseDir ""pyproject.toml"") -Force"
FILESYSTEM,scripts/build-release.ps1,236,"Copy-Item -LiteralPath (Join-Path $repoRoot ""uv.lock"") -Destination (Join-Path $releaseDir ""uv.lock"") -Force"
FILESYSTEM,scripts/build-release.ps1,237,"Copy-Item -LiteralPath $licensePath -Destination (Join-Path $releaseDir ""LICENSE"") -Force"
FILESYSTEM,scripts/build-release.ps1,265,Compress-Archive -Path $releaseDir -DestinationPath $zipPath -Force
FILESYSTEM,scripts/build-release.ps1,295,Remove-Item -LiteralPath $releaseRoot -Recurse -Force
FILESYSTEM,scripts/build-release.ps1,298,Remove-Item -LiteralPath $buildDir -Recurse -Force
FILESYSTEM,scripts/build-release.ps1,301,Remove-Item Env:UV_PROJECT_ENVIRONMENT -ErrorAction SilentlyContinue
FILESYSTEM,scripts/build-release.ps1,306,Remove-Item -LiteralPath $releaseEnv -Recurse -Force
FILESYSTEM,scripts/capture-release-build-inputs.py,16,return hashlib.sha256(path.read_bytes()).hexdigest()
FILESYSTEM,scripts/capture-release-build-inputs.py,26,path = Path(distribution.locate_file(item))
FILESYSTEM,scripts/capture-release-build-inputs.py,35,"lock = tomllib.loads(lock_path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/capture-release-build-inputs.py,72,"output.write_text(json.dumps(receipt, ensure_ascii=False, indent=2) + ""\n"", encoding=""utf-8"", newline=""\n"")"
FILESYSTEM,scripts/capture-release-build-inputs.py,85,"args.root.resolve(),"
FILESYSTEM,scripts/capture-release-build-inputs.py,86,"args.output.resolve(),"
FILESYSTEM,scripts/capture-release-build-inputs.py,88,"launcher=args.launcher.resolve() if args.launcher else None,"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,30,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,164,"payload = json.loads(manifest_path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,206,"user_root = Path(os.environ.get(""USERPROFILE"") or Path.home())"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,223,"target = Path(_resolve_token(str(raw[""target""]), repo_root=repo_root, user_root=user_root, workspace_root=workspace_root))"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,261,"current = json.loads(path.read_text(encoding=""utf-8"")) if path.exists() else {}"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,306,"original = path.read_text(encoding=""utf-8"") if path.exists() else """""
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,340,"payload = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,343,"with path.open(""rb"") as handle:"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,362,"""sha256"": _sha256_bytes(adapter.target.read_bytes()) if adapter.target.exists() else None,"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,376,"user_root=Path(os.environ.get(""USERPROFILE"") or Path.home()),"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,383,"user_root=Path(os.environ.get(""USERPROFILE"") or Path.home()),"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,410,"fd, raw_temp = tempfile.mkstemp(prefix=f"".{path.name}."", suffix="".tmp"", dir=str(path.parent))"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,411,temp_path = Path(raw_temp)
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,431,"""sha256_before"": _sha256_bytes(path.read_bytes()) if existed else None,"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,435,"shutil.copyfile(path, backup_path)"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,442,"target = Path(str(record[""target""]))"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,445,"backup = Path(str(record[""backup""]))"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,446,"_atomic_write_bytes(target, backup.read_bytes())"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,449,restored_hash = _sha256_bytes(target.read_bytes()) if target.exists() else None
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,490,"with tempfile.TemporaryDirectory(prefix=""bhm-mcp-adapter-canary-"") as temp:"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,491,root = Path(temp)
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,497,"shutil.copyfile(adapter.target, fixture)"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,499,"fixture.write_text('{""mcpServers"": {}}\n', encoding=""utf-8"")"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,501,"fixture.write_text("""", encoding=""utf-8"")"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,502,before = _sha256_bytes(fixture.read_bytes())
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,507,"check[""sha256_generated""] = _sha256_bytes(fixture.read_bytes())"
FILESYSTEM,scripts/generate-bhm-mcp-adapters.py,543,"payload = json.loads(manifest_path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/initialize-bhm-runtime.py,18,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,19,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,21,"PROFILE_RELATIVE_PATH = Path(""preflight/capability-profiles.toml"")"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,66,raw = path.read_bytes()
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,210,candidates = [Path(configured).expanduser().resolve()]
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,212,"codex_home = Path(os.environ.get(""CODEX_HOME"", Path.home() / "".codex"")).expanduser()"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,226,"unique = sorted({path.resolve() for path in resolved}, key=lambda path: str(path).lower())"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,236,raw = path.read_bytes()
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,244,current = path.read_bytes()
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,247,"descriptor, temporary_name = tempfile.mkstemp(prefix=f"".{path.name}."", suffix="".tmp"", dir=path.parent)"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,248,temporary = Path(temporary_name)
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,261,if _sha256(source_path.read_bytes()) != expected_source_hash:
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,264,"with path.open(""xb"") as stream:"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,305,"profiles_path = Path(result[""profiles_path""])"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,306,"backup_path = Path(result[""backup_path""])"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,308,backup_raw = backup_path.read_bytes() if backup_path.is_file() else None
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,405,"_create_backup(backup_path, current_raw, source_path=Path(result[""profiles_path""]), expected_source_hash=current_hash)"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,411,"_atomic_replace(Path(result[""profiles_path""]), patched_raw, expected_current_hash=current_hash)"
FILESYSTEM,scripts/manage-bhm-codex-security-capacity-overlay.py,463,"_atomic_replace(Path(result[""profiles_path""]), backup_raw, expected_current_hash=current_hash)"
FILESYSTEM,scripts/migrate-bhm-source-permission-metadata.py,34,"raw = path.read_bytes().decode(""utf-8"")"
FILESYSTEM,scripts/migrate-bhm-source-permission-metadata.py,40,"path.write_bytes(text.replace(""\n"", newline).encode(""utf-8""))"
FILESYSTEM,scripts/migrate-bhm-source-permission-metadata.py,108,"parser.add_argument(""--repo-root"", type=Path, default=Path(__file__).resolve().parents[1])"
FILESYSTEM,scripts/migrate-bhm-source-permission-metadata.py,111,repo = args.repo_root.resolve()
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,19,"_AUDIT_PATH = Path(__file__).with_name(""audit-bhm-cleanup.py"")"
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,53,raw = path.read_bytes()
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,72,"shutil.copy2(source, backup)"
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,73,raw = source.read_bytes()
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,76,"source.write_text(repaired, encoding=""utf-8"", newline="""")"
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,77,"manifest.append({**change, ""backup"": str(backup), ""after_sha256"": hashlib.sha256(source.read_bytes()).hexdigest()})"
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,85,"parser.add_argument(""--root"", type=Path, default=Path(__file__).resolve().parents[1])"
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,90,root = args.root.resolve()
FILESYSTEM,scripts/normalize-bhm-text-encoding.py,97,"apply(root, changes, args.backup_root.resolve())"
FILESYSTEM,scripts/plan-bhm-qdrant-user-scope-backfill.py,145,"args.json_output.write_text(rendered, encoding=""utf-8"")"
FILESYSTEM,scripts/prepare-bhm-promotion-bundle.ps1,84,Remove-Item -LiteralPath $bundleRoot -Recurse -Force
FILESYSTEM,scripts/prepare-bhm-promotion-bundle.ps1,89,Copy-Item -LiteralPath $archive -Destination (Join-Path $bundleRoot $archiveName) -Force
FILESYSTEM,scripts/prepare-bhm-promotion-bundle.ps1,90,Copy-Item -LiteralPath $sidecar -Destination (Join-Path $bundleRoot ([IO.Path]::GetFileName($sidecar))) -Force
FILESYSTEM,scripts/prepare-bhm-promotion-bundle.ps1,91,"Copy-Item -LiteralPath $notes -Destination (Join-Path $bundleRoot ""RELEASE-NOTES.md"") -Force"
FILESYSTEM,scripts/promote-bhm-parser-v2.py,14,ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/rebuild-bhm-p28-wi68-inventory.py,11,ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/rebuild-bhm-p28-wi68-inventory.py,22,return sha256_bytes(path.read_bytes())
FILESYSTEM,scripts/rebuild-bhm-p28-wi68-inventory.py,60,selected = sorted(path for path in license_files if path.startswith(prefix) and Path(path).name.lower() in names)
FILESYSTEM,scripts/rebuild-bhm-p28-wi68-inventory.py,91,"manifest = json.loads(MANIFEST.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/rebuild-bhm-p28-wi68-inventory.py,130,"OUT.write_text(json.dumps(data, indent=2, ensure_ascii=False) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/requeue-bhm-dead-letters.py,19,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/requeue-bhm-dead-letters.py,88,"""backup_sha256"": hashlib.sha256(backup.read_bytes()).hexdigest(),"
FILESYSTEM,scripts/restore_bhm_public_evidence.py,53,raw_path.write_bytes(source_path.read_bytes())
FILESYSTEM,scripts/restore_bhm_public_evidence.py,58,"public_path.write_text(sanitize(source_path.read_text(encoding=""utf-8"")), encoding=""utf-8"", newline=""\n"")"
FILESYSTEM,scripts/restore_bhm_public_evidence.py,65,"parser.add_argument(""--repo"", type=Path, default=Path(__file__).resolve().parents[1])"
FILESYSTEM,scripts/restore_bhm_public_evidence.py,71,repo = args.repo.resolve()
FILESYSTEM,scripts/restore_bhm_public_evidence.py,73,"result = restore(repo, args.source.resolve(), raw_root=raw_root, missing_only=not args.force)"
FILESYSTEM,scripts/restore_bhm_public_evidence.py,79,"current = path.read_text(encoding=""utf-8"")"
FILESYSTEM,scripts/restore_bhm_public_evidence.py,82,"path.write_text(normalized, encoding=""utf-8"", newline=""\n"")"
FILESYSTEM,scripts/run-bhm-integration-gate.py,9,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/run-bhm-local-model-replay.py,25,"parser.add_argument(""--output-dir"", type=Path, default=Path(""docs/benchmarks/results/bhm-local-model-v1""))"
FILESYSTEM,scripts/run-bhm-projection-worker.py,21,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/run-bhm-projection-worker.py,84,"uri = f""file:{path.resolve().as_posix()}?mode=ro"""
FILESYSTEM,scripts/run-bhm-projection-worker.py,171,"config = replace(config, database_path=database.resolve())"
FILESYSTEM,scripts/run-bhm-value-benchmark.py,16,"parser.add_argument(""--output-dir"", type=Path, default=Path("".artifacts/benchmarks/bhm-value-v1""))"
